rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
9,The Fate of Ophelia,Taylor Swift,4002444,10,1,160,https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4,160.0
47,Opalite,Taylor Swift,2108420,47,2,160,https://i.scdn.co/image/ab67616d00001e028265a736a1eb838ad5a0b921,160.0
187,Style,Taylor Swift,1242987,171,12,5,https://i.scdn.co/image/ab67616d00001e02dec2e6bae5062b94fc4eeb84,337.0
