rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
1,Look What You Made Me Do,Taylor Swift,4554060,1,1,10
10,...Ready For It?,Taylor Swift,2408401,-1,10,1
89,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",729892,98,2,246
200,Shake It Off,Taylor Swift,400243,-1,124,1
