rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
2,Look What You Made Me Do,Taylor Swift,4465932,1,1,15
7,...Ready For It?,Taylor Swift,3114867,5,3,6
89,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",848210,87,2,251
