rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days,lastfm_tags,pop_flag,album,release_date,days_since_release
36,The Fate of Ophelia,Taylor Swift,161280,32.0,2,169,https://i.scdn.co/image/ab67616d0000b27381e87c483fb4f5448e3b5539,169.0,pop; best of 2025; baroque pop; synthpop; love at first listen,True,The Life of a Showgirl,,
200,Opalite,Taylor Swift,72257,173.0,8,5,https://i.scdn.co/image/ab67616d0000b273f335028248fc06206759729e,66,pop; synthpop; soft rock; rnb; christmas,True,The Life of a Showgirl,,
