rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
129,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",716418,111,2,52
143,End Game,"Taylor Swift, Ed Sheeran, Future",672824,122,46,52
