rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
66,Delicate,Taylor Swift,1101996,72,66,4
186,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",554772,189,2,85
