rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
13,You Need To Calm Down,Taylor Swift,2367968,15,3,25,https://i.scdn.co/image/ab67616d0000b273132f1774684d4f519d97c256,
60,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",1249972,60,1,74,https://i.scdn.co/image/ab67616d0000b273b9242ba03ab231608f123e06,
