rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
47,End Game,"Taylor Swift, Ed Sheeran, Future",1357162,46,46,23
124,Look What You Made Me Do,Taylor Swift,737335,124,1,23
142,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",665719,147,2,23
198,...Ready For It?,Taylor Swift,524213,200,3,17
