rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
57,Look What You Made Me Do,Taylor Swift,1075201,56,1,103
95,...Ready For It?,Taylor Swift,848440,90,3,94
115,Gorgeous,Taylor Swift,746264,104,7,5
123,End Game,"Taylor Swift, Ed Sheeran, Future",724070,107,107,5
140,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",672550,161,2,339
153,I Did Something Bad,Taylor Swift,632975,130,130,5
168,Don’t Blame Me,Taylor Swift,603287,139,139,5
174,Delicate,Taylor Swift,590998,147,147,5
180,Call It What You Want,Taylor Swift,581580,164,37,5
