rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
132,Lover,Taylor Swift,758837,124,2,86,https://i.scdn.co/image/ab67616d0000b273c891137d2513ecd496e9152e,
149,You Need To Calm Down,Taylor Swift,729374,141,3,149,https://i.scdn.co/image/ab67616d0000b2738ed6845745db21e6c956ab1d,
