rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
197,cardigan,Taylor Swift,789939,,1,1,https://i.scdn.co/image/ab67616d0000b273fdf2e993e10e67396b3bf759,
