pop_rank,rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days,image_url,lastfm_tags,pop_flag,album,release_date,days_since_release,previous_pop_rank,pop_total_days
9,25,The Fate of Ophelia,Taylor Swift,200571,26.0,1,188,https://i.scdn.co/image/ab67616d00001e02d7812467811a7da6e6a44902,pop; best of 2025; synthpop; baroque pop; soty,True,The Life of a Showgirl,2025-10-03,187,9.0,7
21,61,Opalite,Taylor Swift,123155,62.0,2,104,https://i.scdn.co/image/ab67616d00001e02d7812467811a7da6e6a44902,synthpop; pop; soft rock; rnb; soty,True,The Life of a Showgirl,,,21.0,7
51,137,Style,Taylor Swift,95939,166.0,14,36,https://i.scdn.co/image/ab67616d00001e0252b2a3824413eefe9e33817a,pop; synthpop; taylor swift; love at first listen; 1989,True,1989,,,56.0,7
