rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
12,Look What You Made Me Do,Taylor Swift,2314812,12,1,51
96,...Ready For It?,Taylor Swift,782483,95,3,42
119,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",655634,119,2,287
