rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
105,End Game,"Taylor Swift, Ed Sheeran, Future",811722,99,46,45
135,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",691025,140,2,45
189,Look What You Made Me Do,Taylor Swift,549945,181,1,45
