rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
162,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",611643,161,2,61
197,End Game,"Taylor Swift, Ed Sheeran, Future",531939,197,46,61
