rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
84,Delicate,Taylor Swift,819287,101,84,2
181,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",512672,197,2,83
