rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
78,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",822316,74,2,185
163,Shake It Off,Taylor Swift,479896,-1,124,1
