rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
76,Look What You Made Me Do,Taylor Swift,989067,68,1,85
108,...Ready For It?,Taylor Swift,785896,95,3,76
132,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",689960,123,2,321
136,Gorgeous,Taylor Swift,677317,117,7,29
175,Call It What You Want,Taylor Swift,552356,151,37,15
