rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
80,Look What You Made Me Do,Taylor Swift,965055,69,1,107
131,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",716651,122,2,343
140,...Ready For It?,Taylor Swift,704519,124,3,98
192,Gorgeous,Taylor Swift,582094,168,7,9
