rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
3,Look What You Made Me Do,Taylor Swift,4020237,3,1,22
25,...Ready For It?,Taylor Swift,2201880,17,3,13
95,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",827458,87,2,258
