rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
10,The Fate of Ophelia,Taylor Swift,4113612,10,1,159,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,159.0
47,Opalite,Taylor Swift,2130307,47,2,159,https://i.scdn.co/image/ab67616d00001e0249c26270052e1671add569c1,159.0
171,Style,Taylor Swift,1303889,188,12,4,https://i.scdn.co/image/ab67616d00001e02ebd6d20c0082524244ef83df,336.0
