rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
10,The Fate of Ophelia,Taylor Swift,4037302,10.0,1,158,https://i.scdn.co/image/ab67616d0000b273cdce9a38222807fa703b4396,158.0
47,Opalite,Taylor Swift,2136611,44.0,2,158,https://i.scdn.co/image/ab67616d00001e024229702de91cb3d3a4383302,158.0
188,Style,Taylor Swift,1243379,188.0,12,3,https://i.scdn.co/image/ab67616d00001e0290af5246adcaa93acb721c17,335.0
