rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
20,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,2336613,28,1,32,https://i.scdn.co/image/ab67616d0000b273dc806722f6802a8ea9953c89,
129,Enchanted,Taylor Swift,936965,163,46,36,https://i.scdn.co/image/ab67616d0000b2736525b015cfefb7e9958dcaff,
