rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
11,Look What You Made Me Do,Taylor Swift,2325350,11,1,46
80,...Ready For It?,Taylor Swift,848319,76,3,37
108,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",679002,110,2,282
