rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
78,Only The Young - Featured in Miss Americana,Taylor Swift,1083393,69,61,9,https://i.scdn.co/image/ab67616d0000b27354e5aec17a447066f52874fb,
151,You Need To Calm Down,Taylor Swift,794069,141,3,13,https://i.scdn.co/image/ab67616d0000b2732a60223ccc3025d030066189,
