rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
74,Look What You Made Me Do,Taylor Swift,960805,76,1,86
114,...Ready For It?,Taylor Swift,720391,108,3,77
135,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",648353,132,2,322
147,Gorgeous,Taylor Swift,603915,136,7,30
200,Call It What You Want,Taylor Swift,459597,175,37,16
