rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
82,End Game,"Taylor Swift, Ed Sheeran, Future",853319,81,73,3
92,Look What You Made Me Do,Taylor Swift,821680,86,1,3
116,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",705157,114,2,3
159,...Ready For It?,Taylor Swift,570856,161,3,3
171,Delicate,Taylor Swift,525905,176,147,2
