rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
98,End Game,"Taylor Swift, Ed Sheeran, Future",976001,75,46,32
174,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",689829,142,2,32
182,Look What You Made Me Do,Taylor Swift,672915,155,1,32
