rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
3,Look What You Made Me Do,Taylor Swift,3867756,3,1,23
30,...Ready For It?,Taylor Swift,1992636,25,3,14
95,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",766122,95,2,259
