rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
7,You Need To Calm Down,Taylor Swift,2702894,5,3,3,https://i.scdn.co/image/ab67616d0000b273460675584aa9e4bd2d1a4ce8,
28,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",1515920,29,1,52,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,
