rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
83,Look What You Made Me Do,Taylor Swift,909519,83,1,90
119,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",704264,124,2,326
122,...Ready For It?,Taylor Swift,702835,117,3,81
155,Gorgeous,Taylor Swift,581557,154,7,34
