rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
24,Delicate,Taylor Swift,2012477,25,24,18
188,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",533697,191,2,5
