rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
76,Look What You Made Me Do,Taylor Swift,925912,74,1,110
123,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",718002,122,2,346
125,...Ready For It?,Taylor Swift,709294,119,3,101
164,Gorgeous,Taylor Swift,606066,164,7,12
180,End Game,"Taylor Swift, Ed Sheeran, Future",563000,177,107,2
