rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
89,End Game,"Taylor Swift, Ed Sheeran, Future",940815,90,46,36
151,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",666277,154,2,36
170,Look What You Made Me Do,Taylor Swift,619355,173,1,36
