rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
58,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",1074308,56,2,164
138,Shake It Off,Taylor Swift,564281,124,124,5
152,Blank Space,Taylor Swift,530569,138,122,5
