rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
114,End Game,"Taylor Swift, Ed Sheeran, Future",750813,118,46,49
144,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",650688,144,2,49
