rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
32,willow,Taylor Swift,1754169,34,1,39,https://i.scdn.co/image/ab67616d0000b273079fb6c5ba37dc11d66ce1e2,
170,champagne problems,Taylor Swift,745547,175,3,24,https://i.scdn.co/image/ab67616d0000b273f1bff89049561177b7cccebb,
