rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
138,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",668156,146,2,58
170,End Game,"Taylor Swift, Ed Sheeran, Future",587707,170,46,58
