rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
19,The Fate of Ophelia,Taylor Swift,3323049,19.0,1,196,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,196
106,Opalite,Taylor Swift,1738594,96.0,2,196,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,196
