rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
10,Look What You Made Me Do,Taylor Swift,2550953,10,1,44
76,...Ready For It?,Taylor Swift,887172,75,3,35
117,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",689874,114,2,280
