rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
1,Look What You Made Me Do,Taylor Swift,4806984,1,1,11
3,...Ready For It?,Taylor Swift,3506717,10,3,2
86,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",793977,89,2,247
184,Shake It Off,Taylor Swift,458701,200,124,2
189,Blank Space,Taylor Swift,438936,-1,122,1
