rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
142,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",662141,138,2,59
170,End Game,"Taylor Swift, Ed Sheeran, Future",594135,170,46,59
