rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
9,Look What You Made Me Do,Taylor Swift,2632948,9,1,41
59,...Ready For It?,Taylor Swift,1043497,55,3,32
106,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",723891,114,2,277
