rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
18,The Fate of Ophelia,Taylor Swift,3296625,19.0,1,201,https://i.scdn.co/image/ab67616d0000b27386b35d0bfa6bbceed7541a3d,201
105,Opalite,Taylor Swift,1687743,106.0,2,201,https://i.scdn.co/image/ab67616d0000b273d6c26d2ae723f7ab553d64cc,201
