rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
8,The Fate of Ophelia,Taylor Swift,3962747,9.0,1,161,https://i.scdn.co/image/ab6761610000e5ebe309f8c3056a59f20d0968ca,161.0
44,Opalite,Taylor Swift,2111658,47.0,2,161,https://i.scdn.co/image/ab67616d00001e0249c26270052e1671add569c1,161.0
166,Style,Taylor Swift,1264107,187.0,12,6,https://i.scdn.co/image/ab67616d00001e02ce5bc87f637b46ad01831fc4,338.0
