rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
71,Lover,Taylor Swift,1057090,71,2,63,https://i.scdn.co/image/ab67616d0000b273dd0a40eecd4b13e4c59988da,
91,You Need To Calm Down,Taylor Swift,958401,88,3,126,https://i.scdn.co/image/ab67616d0000b27365b0e3e1bd8b5fe2f602c1ea,
133,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",778951,127,1,175,https://i.scdn.co/image/ab67616d0000b2730e61b110986c5cfd2209e09d,
