rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
19,The Fate of Ophelia,Taylor Swift,3502348,19.0,1,197,https://i.scdn.co/image/ab67616d0000b273c7c031ce9d06b131f8563676,197
102,Opalite,Taylor Swift,1813644,106.0,2,197,https://i.scdn.co/image/ab67616d0000b27357fc4730e06c9ab20c1e073b,197
