rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
34,Delicate,Taylor Swift,1542524,27,27,15
181,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",533181,197,2,2
