rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
68,Look What You Made Me Do,Taylor Swift,983866,64,1,84
95,...Ready For It?,Taylor Swift,794900,90,3,75
117,Gorgeous,Taylor Swift,699055,106,7,28
123,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",692692,114,2,320
151,Call It What You Want,Taylor Swift,597346,130,37,14
