rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
11,Gorgeous,Taylor Swift,2239015,12,7,4
20,Look What You Made Me Do,Taylor Swift,1910788,18,1,60
116,...Ready For It?,Taylor Swift,661542,127,3,51
117,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",654536,119,2,296
