pop_rank,rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days,lastfm_tags,pop_flag,album,release_date,days_since_release,previous_pop_rank,pop_total_days
3,35,The Fate of Ophelia,Taylor Swift,174461,44.0,2,163,https://i.scdn.co/image/ab67616d00001e027cc8cee5c81409833e540974,163.0,pop; best of 2025; baroque pop; synthpop; love at first listen,True,The Life of a Showgirl,,,3.0,155
38,186,Opalite,Taylor Swift,69952,,8,1,https://i.scdn.co/image/ab67616d00001e02ad2c57bcfd0ff5dd5a15c3c9,61.0,pop; synthpop; soft rock; rnb; christmas,True,The Life of a Showgirl,,,,55
