rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
24,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,2606115,16,1,29,https://i.scdn.co/image/ab67616d0000b273b71557ea8911ae076ecf94fa,
155,Enchanted,Taylor Swift,980132,119,46,33,https://i.scdn.co/image/ab67616d0000b27345014fbe5ca34ecb25994c57,
