rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
81,End Game,"Taylor Swift, Ed Sheeran, Future",847929,83,73,2
86,Look What You Made Me Do,Taylor Swift,827098,95,1,2
114,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",710282,131,2,2
161,...Ready For It?,Taylor Swift,567706,179,3,2
176,Delicate,Taylor Swift,512975,-1,147,1
