rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
6,Look What You Made Me Do,Taylor Swift,3425845,5,1,28
32,...Ready For It?,Taylor Swift,1746774,32,3,19
98,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",771881,98,2,264
