rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
53,willow,Taylor Swift,1330626,55.0,1,63,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,
189,Love Story,Taylor Swift,715891,,168,1,https://i.scdn.co/image/ab67616d0000b273f528fc2d5d8b26e4e3413715,
