rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
17,Gorgeous,Taylor Swift,2054240,15,7,6
21,Look What You Made Me Do,Taylor Swift,1911759,21,1,62
114,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",687981,115,2,298
117,...Ready For It?,Taylor Swift,669920,113,3,53
