rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
89,End Game,"Taylor Swift, Ed Sheeran, Future",849994,96,46,34
151,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",607733,171,2,34
163,Look What You Made Me Do,Taylor Swift,578032,174,1,34
