rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
13,Look What You Made Me Do,Taylor Swift,2295612,11,1,49
84,...Ready For It?,Taylor Swift,829676,82,3,40
110,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",707548,108,2,285
