rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
1,Look What You Made Me Do,Taylor Swift,3779609,2,1,17
13,...Ready For It?,Taylor Swift,2252587,10,3,8
85,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",723771,88,2,253
