rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
46,End Game,"Taylor Swift, Ed Sheeran, Future",1282123,49,46,21
118,Look What You Made Me Do,Taylor Swift,720271,119,1,21
139,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",647365,139,2,21
193,...Ready For It?,Taylor Swift,518780,191,3,15
