rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
9,Look What You Made Me Do,Taylor Swift,2567697,9,1,39
54,...Ready For It?,Taylor Swift,1173547,50,3,30
107,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",689276,104,2,275
