rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
48,Look What You Made Me Do,Taylor Swift,1161415,47,1,74
53,Call It What You Want,Taylor Swift,1088851,50,37,4
97,Gorgeous,Taylor Swift,792705,105,7,18
106,...Ready For It?,Taylor Swift,739853,110,3,65
126,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",658929,127,2,310
