rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
15,You Need To Calm Down,Taylor Swift,2377234,12,3,23,https://i.scdn.co/image/ab67616d0000b2734aef420e62863ebf622c27f5,
61,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",1241908,64,1,72,https://i.scdn.co/image/ab67616d0000b2733b2d2706cac8ec23c2207839,
