rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
54,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",1223130,59,2,160
122,Blank Space,Taylor Swift,671695,-1,122,1
135,Shake It Off,Taylor Swift,643541,-1,135,1
162,Style,Taylor Swift,544806,-1,162,1
165,Bad Blood,Taylor Swift,539047,-1,165,1
175,Wildest Dreams,Taylor Swift,528023,-1,175,1
